douban	0.476504891663	256674.742608
dnc	0.631633307401	8.86463284492
hamster	0.882114886589	62.2035548687
facebook	0.611944919796	89.5875039101
epinions	0.201218757138	64116.9284649
gplus	0.277094690278	5851.82164693
brightkite	0.678596977872	35381.6470189
advogato	0.73686878089	275.935802937
pretty	0.94059964111	1183.941154
